transaction_amount,customer_age_days,number_previous_transactions,previous_success_count,previous_failure_count,historical_success_rate,payment_method,failure_reason,attempt_number,hours_since_failure,hour_of_day,day_of_week,customer_value_segment,previous_recovery_count,subscription_status,recovered
9625.46,574,7,5,2,0.7143,upi,bank_decline,1,12.26,12,2,STANDARD,0,none,1
2244.55,695,11,8,3,0.7273,upi,network_error,1,79.36,1,1,STANDARD,0,none,1
7152.72,1486,9,7,2,0.7778,netbanking,temporary_failure,3,52.89,0,0,STANDARD,1,none,1
5051.7,1479,10,8,2,0.8,upi,insufficient_funds,2,51.71,16,5,STANDARD,2,none,0
4949.84,147,9,6,3,0.6667,upi,insufficient_funds,2,6.24,17,2,PREMIUM,2,active,1
938.14,460,5,3,2,0.6,card,network_error,1,40.7,8,3,PREMIUM,1,active,1
5276.24,567,5,3,2,0.6,upi,network_error,1,25.48,19,5,STANDARD,4,none,1
8992.16,1146,10,6,4,0.6,upi,bank_timeout,3,43.03,19,1,PREMIUM,0,active,0
2254.27,155,12,6,6,0.5,card,insufficient_funds,1,20.82,23,6,STANDARD,1,none,0
11074.85,1777,12,9,3,0.75,card,bank_decline,2,66.48,19,3,STANDARD,1,none,0
7241.34,1441,5,4,1,0.8,upi,insufficient_funds,2,37.1,4,6,STANDARD,1,none,0
20798.13,430,7,6,1,0.8571,upi,bank_decline,3,6.92,7,3,STANDARD,1,none,0
2892.03,1172,11,9,2,0.8182,card,insufficient_funds,2,9.1,1,1,ENTERPRISE,1,active,0
7845.62,1776,13,12,1,0.9231,upi,network_error,2,17.68,11,1,PREMIUM,0,active,1
7951.55,1174,5,4,1,0.8,upi,bank_decline,3,153.26,22,2,STANDARD,0,none,0
2324.45,671,9,7,2,0.7778,upi,network_error,3,51.81,15,3,STANDARD,1,none,1
806.74,925,11,9,2,0.8182,upi,insufficient_funds,3,42.63,15,1,STANDARD,2,none,1
2267.99,1508,8,2,6,0.25,upi,network_error,1,119.22,15,0,STANDARD,0,none,0
8952.96,1479,10,9,1,0.9,card,insufficient_funds,2,45.56,16,1,PREMIUM,2,active,0
7361.75,1440,10,8,2,0.8,card,bank_timeout,3,39.76,8,3,STANDARD,0,none,1
5892.86,1341,10,6,4,0.6,netbanking,insufficient_funds,3,28.95,18,3,PREMIUM,0,active,0
6351.43,1395,10,8,2,0.8,card,insufficient_funds,2,11.43,10,2,STANDARD,1,none,1
6306.31,1111,6,5,1,0.8333,netbanking,bank_timeout,3,37.61,7,0,STANDARD,1,none,1
2440.08,753,6,5,1,0.8333,card,bank_decline,1,14.81,12,6,STANDARD,1,none,1
7629.2,1624,9,5,4,0.5556,upi,bank_decline,2,25.24,15,2,ENTERPRISE,1,active,0
1986.09,1517,10,10,0,1.0,wallet,bank_timeout,1,45.64,4,4,STANDARD,0,none,1
3230.49,1113,7,5,2,0.7143,upi,bank_decline,1,10.59,14,2,STANDARD,1,none,0
2853.15,907,9,5,4,0.5556,card,bank_timeout,1,34.98,17,4,STANDARD,1,none,0
11474.53,767,5,4,1,0.8,wallet,insufficient_funds,3,16.75,3,4,STANDARD,0,none,0
2568.7,168,4,2,2,0.5,card,temporary_failure,1,89.52,18,3,STANDARD,1,none,1
2833.48,1209,6,6,0,1.0,upi,bank_decline,1,60.35,19,1,STANDARD,1,none,1
4343.94,1466,10,7,3,0.7,upi,temporary_failure,3,19.2,9,4,STANDARD,0,none,0
3410.36,874,13,13,0,1.0,upi,insufficient_funds,3,51.59,12,4,STANDARD,1,none,1
1506.61,477,4,3,1,0.75,upi,fraud_suspected,1,81.09,5,4,STANDARD,1,none,1
8307.47,1750,7,7,0,1.0,card,network_error,1,55.31,14,2,PREMIUM,2,active,1
696.3,201,7,6,1,0.8571,wallet,temporary_failure,1,44.03,8,3,STANDARD,0,none,1
5650.53,1141,7,5,2,0.7143,card,insufficient_funds,1,33.63,21,4,PREMIUM,4,active,1
9293.87,453,7,5,2,0.7143,netbanking,bank_decline,3,19.78,10,2,PREMIUM,0,active,1
2135.59,1623,8,5,3,0.625,upi,invalid_account,3,30.95,15,3,STANDARD,0,none,0
1984.9,1425,7,4,3,0.5714,card,network_error,1,8.8,17,0,STANDARD,1,none,1
1404.1,1237,8,8,0,1.0,upi,fraud_suspected,2,4.53,10,2,STANDARD,2,none,1
1997.39,1690,10,8,2,0.8,upi,insufficient_funds,2,40.02,13,1,ENTERPRISE,2,active,1
1185.76,465,8,7,1,0.875,upi,insufficient_funds,3,47.18,7,1,STANDARD,0,none,0
16327.89,1243,14,13,1,0.9286,card,network_error,1,12.38,15,1,ENTERPRISE,0,active,1
1541.37,424,6,3,3,0.5,netbanking,network_error,2,23.29,14,3,PREMIUM,2,active,0
6083.01,461,12,12,0,1.0,card,temporary_failure,2,20.61,6,5,STANDARD,1,none,1
17208.56,693,8,5,3,0.625,upi,bank_decline,3,63.08,3,5,STANDARD,1,none,0
557.25,1682,11,10,1,0.9091,upi,network_error,2,47.27,15,6,PREMIUM,0,active,1
8460.53,1496,11,9,2,0.8182,upi,insufficient_funds,3,90.19,7,2,STANDARD,0,none,0
1893.47,719,7,6,1,0.8571,card,bank_decline,1,14.37,1,4,STANDARD,2,none,1
4781.06,475,12,11,1,0.9167,upi,insufficient_funds,1,56.88,22,1,STANDARD,1,none,1
3073.79,1405,5,4,1,0.8,wallet,temporary_failure,2,21.54,20,0,PREMIUM,0,active,1
2021.0,1646,5,4,1,0.8,card,temporary_failure,1,102.97,9,4,STANDARD,0,none,1
3240.91,37,6,2,4,0.3333,card,bank_timeout,3,86.19,4,6,STANDARD,0,none,0
2763.07,1319,7,6,1,0.8571,upi,bank_timeout,1,22.34,22,0,PREMIUM,0,active,1
9899.17,671,10,7,3,0.7,upi,network_error,1,37.24,13,3,STANDARD,0,none,0
2609.19,254,4,4,0,1.0,card,temporary_failure,3,36.19,5,6,PREMIUM,2,active,1
4320.36,819,8,7,1,0.875,upi,temporary_failure,2,33.09,17,3,STANDARD,2,none,1
3080.51,44,6,6,0,1.0,card,insufficient_funds,2,68.15,4,5,STANDARD,3,none,1
2296.8,479,9,7,2,0.7778,card,fraud_suspected,2,53.93,12,2,STANDARD,3,none,0
4604.97,753,13,9,4,0.6923,upi,network_error,2,71.14,5,3,STANDARD,1,none,0
6285.44,1179,10,8,2,0.8,upi,temporary_failure,3,50.69,22,0,STANDARD,0,none,1
2925.29,1329,6,5,1,0.8333,card,temporary_failure,3,40.63,21,6,PREMIUM,0,active,1
19679.14,714,12,8,4,0.6667,card,insufficient_funds,2,84.08,22,5,STANDARD,2,none,0
6848.59,828,8,6,2,0.75,upi,temporary_failure,3,14.44,4,1,PREMIUM,0,active,1
7618.37,152,6,4,2,0.6667,netbanking,temporary_failure,2,31.56,19,1,PREMIUM,1,active,0
6902.22,1767,8,4,4,0.5,card,bank_decline,2,39.91,21,3,PREMIUM,4,active,0
21577.84,1205,14,12,2,0.8571,wallet,insufficient_funds,2,105.0,19,4,STANDARD,1,none,0
7554.41,166,10,9,1,0.9,upi,invalid_account,1,17.62,10,3,STANDARD,2,none,1
16861.27,428,5,3,2,0.6,card,bank_decline,3,14.45,3,2,PREMIUM,0,active,0
7165.52,700,10,8,2,0.8,card,network_error,1,23.68,12,4,PREMIUM,3,active,0
3221.83,1256,6,5,1,0.8333,netbanking,insufficient_funds,3,22.94,22,1,STANDARD,0,none,0
1080.63,1273,5,4,1,0.8,wallet,network_error,1,55.38,8,6,STANDARD,0,none,0
6691.99,46,6,6,0,1.0,card,temporary_failure,1,2.38,7,2,STANDARD,0,none,1
1346.81,583,7,5,2,0.7143,card,bank_timeout,1,108.17,20,4,PREMIUM,1,active,1
4262.08,1246,6,6,0,1.0,card,fraud_suspected,1,12.63,4,6,STANDARD,0,none,1
3875.6,715,11,8,3,0.7273,upi,bank_decline,3,132.98,6,3,STANDARD,1,none,0
3699.93,214,7,6,1,0.8571,netbanking,temporary_failure,3,42.02,18,3,STANDARD,1,none,0
8055.68,1433,12,9,3,0.75,upi,network_error,3,14.49,6,6,STANDARD,0,none,1
1582.1,239,11,8,3,0.7273,netbanking,insufficient_funds,1,15.65,0,0,PREMIUM,0,active,1
8363.82,566,10,7,3,0.7,netbanking,insufficient_funds,3,148.73,23,2,ENTERPRISE,0,active,0
1504.3,1030,8,6,2,0.75,wallet,network_error,1,31.31,14,4,STANDARD,3,none,1
8598.73,963,9,5,4,0.5556,upi,bank_timeout,3,30.9,10,3,STANDARD,0,none,1
4574.93,346,5,4,1,0.8,card,bank_decline,2,54.36,16,0,STANDARD,1,none,1
6725.89,1779,15,14,1,0.9333,wallet,fraud_suspected,1,42.55,12,4,STANDARD,0,none,0
19245.41,1388,12,9,3,0.75,upi,network_error,2,31.64,5,3,STANDARD,0,none,1
1565.7,1713,11,10,1,0.9091,upi,temporary_failure,1,34.66,13,0,STANDARD,1,none,1
955.04,455,13,11,2,0.8462,upi,insufficient_funds,3,55.19,13,3,STANDARD,1,none,0
5797.35,192,9,7,2,0.7778,upi,bank_timeout,1,49.1,7,1,ENTERPRISE,0,active,1
2255.72,677,5,5,0,1.0,upi,insufficient_funds,3,90.73,13,4,PREMIUM,1,active,1
9818.3,67,11,9,2,0.8182,card,network_error,1,35.06,4,5,PREMIUM,1,active,1
1918.23,1644,9,6,3,0.6667,upi,insufficient_funds,2,57.29,15,1,STANDARD,1,none,0
7947.39,1152,9,6,3,0.6667,card,temporary_failure,1,72.3,5,0,PREMIUM,1,active,1
4988.93,1593,11,10,1,0.9091,upi,temporary_failure,1,37.18,20,4,PREMIUM,0,active,1
2235.53,1419,8,6,2,0.75,upi,invalid_account,3,33.41,4,2,STANDARD,1,none,1
10302.25,993,8,7,1,0.875,upi,temporary_failure,1,66.35,6,1,STANDARD,0,none,0
1780.01,1707,6,3,3,0.5,card,bank_timeout,3,19.71,13,3,ENTERPRISE,0,active,0
4292.76,581,10,6,4,0.6,card,bank_timeout,2,52.28,16,1,STANDARD,1,none,1
2275.63,188,9,7,2,0.7778,card,bank_timeout,1,53.96,6,1,STANDARD,1,none,1
6215.53,1058,8,5,3,0.625,upi,fraud_suspected,2,77.66,22,6,PREMIUM,0,active,0
5486.79,1558,5,3,2,0.6,netbanking,bank_timeout,3,55.81,0,2,STANDARD,1,none,1
3891.48,1608,8,7,1,0.875,card,insufficient_funds,1,70.75,5,5,PREMIUM,0,active,1
1246.78,662,14,9,5,0.6429,netbanking,bank_timeout,2,64.56,2,5,STANDARD,1,none,0
3170.68,658,12,7,5,0.5833,netbanking,insufficient_funds,2,18.09,10,1,STANDARD,0,none,0
2058.41,825,4,3,1,0.75,card,fraud_suspected,2,55.09,14,1,STANDARD,1,none,0
2781.31,1249,9,7,2,0.7778,card,invalid_account,1,82.2,22,6,STANDARD,0,none,0
2525.89,752,11,8,3,0.7273,card,invalid_account,2,40.28,3,4,STANDARD,1,none,0
11050.43,109,9,7,2,0.7778,card,bank_decline,2,56.89,16,2,ENTERPRISE,2,active,0
4105.68,1532,9,6,3,0.6667,upi,insufficient_funds,1,30.18,20,0,STANDARD,2,none,0
6499.47,646,8,7,1,0.875,card,insufficient_funds,2,96.01,9,1,PREMIUM,0,active,1
9582.49,1266,10,7,3,0.7,netbanking,insufficient_funds,1,13.16,10,0,PREMIUM,2,active,0
1696.96,825,4,3,1,0.75,upi,temporary_failure,1,71.24,18,1,STANDARD,1,none,0
25511.15,457,11,8,3,0.7273,upi,bank_decline,2,9.89,9,1,PREMIUM,2,active,0
3868.62,116,11,8,3,0.7273,upi,insufficient_funds,2,81.77,3,4,PREMIUM,0,active,0
1031.24,534,13,13,0,1.0,card,insufficient_funds,2,28.65,1,0,STANDARD,2,none,1
5000.55,725,9,8,1,0.8889,card,insufficient_funds,1,4.99,13,0,STANDARD,1,none,0
5057.58,1356,4,3,1,0.75,card,bank_decline,2,27.39,4,1,PREMIUM,2,active,1
1954.52,186,4,4,0,1.0,upi,temporary_failure,3,45.47,8,6,STANDARD,0,none,1
31603.34,725,13,10,3,0.7692,netbanking,invalid_account,3,49.35,18,3,STANDARD,4,none,0
988.46,1404,8,7,1,0.875,upi,temporary_failure,1,44.41,20,0,STANDARD,2,none,1
5041.49,1121,9,5,4,0.5556,upi,insufficient_funds,2,7.69,17,0,STANDARD,0,none,1
5102.13,874,9,7,2,0.7778,card,insufficient_funds,2,32.01,21,3,STANDARD,0,none,1
10017.71,589,10,6,4,0.6,card,temporary_failure,2,10.91,13,5,STANDARD,2,none,1
7829.77,1675,9,6,3,0.6667,upi,invalid_account,2,20.68,5,0,STANDARD,0,none,0
3117.36,1504,8,6,2,0.75,upi,bank_timeout,1,65.04,0,1,STANDARD,0,none,1
1838.17,393,2,1,1,0.5,netbanking,bank_decline,1,31.55,23,1,PREMIUM,2,active,0
7356.91,1378,11,8,3,0.7273,card,bank_timeout,2,34.61,14,5,PREMIUM,2,active,1
2851.79,1234,17,11,6,0.6471,wallet,invalid_account,3,12.54,21,4,STANDARD,1,none,0
6678.87,1335,10,8,2,0.8,card,temporary_failure,2,22.6,4,0,STANDARD,0,none,1
3187.7,1005,9,7,2,0.7778,upi,invalid_account,2,33.43,16,0,STANDARD,3,none,1
3798.13,1350,8,7,1,0.875,card,invalid_account,2,39.28,22,5,STANDARD,1,none,0
17091.13,92,8,6,2,0.75,card,bank_decline,3,27.3,16,6,STANDARD,0,none,1
1402.98,363,9,7,2,0.7778,card,insufficient_funds,2,54.73,16,6,PREMIUM,1,active,0
1997.12,991,9,6,3,0.6667,upi,fraud_suspected,3,6.04,19,3,STANDARD,3,none,0
5929.53,597,4,3,1,0.75,upi,network_error,2,47.13,6,6,PREMIUM,2,active,1
2047.55,153,8,8,0,1.0,upi,insufficient_funds,1,84.81,8,6,STANDARD,0,none,1
13407.66,993,9,6,3,0.6667,upi,insufficient_funds,3,87.79,11,0,STANDARD,4,none,1
289.45,271,11,11,0,1.0,upi,temporary_failure,1,41.72,23,6,STANDARD,2,none,1
1241.66,1317,6,4,2,0.6667,netbanking,insufficient_funds,1,28.89,7,6,STANDARD,2,none,1
3431.93,1282,13,10,3,0.7692,upi,bank_timeout,2,15.1,14,3,STANDARD,1,none,1
6915.49,31,5,5,0,1.0,wallet,temporary_failure,1,11.11,17,5,PREMIUM,2,active,1
2789.17,25,13,11,2,0.8462,card,network_error,2,22.0,16,2,STANDARD,0,none,0
4362.89,136,9,7,2,0.7778,upi,temporary_failure,2,32.99,8,2,ENTERPRISE,3,active,0
12455.52,288,8,5,3,0.625,card,fraud_suspected,3,14.84,21,0,STANDARD,1,none,0
8863.5,1276,11,6,5,0.5455,card,temporary_failure,2,29.75,17,4,STANDARD,1,none,0
3255.12,580,10,9,1,0.9,card,bank_timeout,1,42.29,23,2,PREMIUM,2,active,1
4625.52,1744,8,5,3,0.625,wallet,temporary_failure,1,73.13,8,4,PREMIUM,0,active,1
2739.94,1069,14,10,4,0.7143,netbanking,bank_timeout,3,42.05,12,3,STANDARD,1,none,1
31001.18,1189,2,1,1,0.5,card,insufficient_funds,2,47.99,16,6,PREMIUM,0,active,0
1418.18,1643,9,7,2,0.7778,upi,insufficient_funds,1,33.82,3,4,PREMIUM,2,active,1
2487.27,594,10,7,3,0.7,netbanking,insufficient_funds,3,19.91,23,2,STANDARD,1,none,0
9177.93,454,10,7,3,0.7,card,temporary_failure,2,102.95,12,0,PREMIUM,2,active,0
4045.84,1781,10,6,4,0.6,netbanking,insufficient_funds,2,60.26,20,5,STANDARD,0,none,0
12854.44,1535,12,8,4,0.6667,upi,temporary_failure,1,34.57,5,4,STANDARD,3,none,1
23679.01,296,8,6,2,0.75,netbanking,insufficient_funds,2,19.09,22,1,PREMIUM,0,active,1
5302.87,443,9,6,3,0.6667,upi,network_error,3,62.8,1,2,ENTERPRISE,1,active,1
2978.77,856,5,4,1,0.8,card,bank_timeout,1,125.81,21,0,ENTERPRISE,2,active,1
1158.85,723,8,7,1,0.875,card,temporary_failure,1,32.89,10,2,STANDARD,1,none,1
1316.61,644,8,5,3,0.625,card,network_error,1,42.68,18,0,PREMIUM,0,active,1
518.2,173,9,4,5,0.4444,card,insufficient_funds,1,54.87,7,6,STANDARD,1,none,1
3773.4,404,7,5,2,0.7143,upi,network_error,2,74.99,1,1,STANDARD,0,none,1
14190.43,1691,9,5,4,0.5556,card,insufficient_funds,2,50.12,18,1,PREMIUM,0,active,0
1711.34,713,7,5,2,0.7143,netbanking,invalid_account,1,19.77,0,1,STANDARD,1,none,0
6873.26,109,11,10,1,0.9091,card,temporary_failure,1,27.0,13,5,STANDARD,0,none,1
6248.43,1786,4,4,0,1.0,card,bank_decline,3,68.09,0,4,PREMIUM,0,active,1
1425.87,863,15,11,4,0.7333,upi,insufficient_funds,3,65.82,14,5,PREMIUM,0,active,0
8360.87,1693,8,7,1,0.875,upi,fraud_suspected,3,20.99,9,4,STANDARD,0,none,1
3817.51,1275,13,10,3,0.7692,card,fraud_suspected,2,51.11,17,1,PREMIUM,1,active,0
17257.82,1776,3,3,0,1.0,wallet,bank_decline,2,8.43,9,6,STANDARD,0,none,1
2979.04,1025,8,8,0,1.0,upi,bank_decline,3,21.59,21,2,STANDARD,3,none,0
14633.18,1397,8,5,3,0.625,upi,insufficient_funds,3,25.86,20,6,STANDARD,1,none,1
484.12,862,8,8,0,1.0,upi,bank_timeout,1,23.48,6,4,STANDARD,2,none,1
4876.6,1530,9,8,1,0.8889,upi,bank_decline,3,22.04,21,0,ENTERPRISE,1,active,1
623.11,37,6,6,0,1.0,upi,temporary_failure,3,46.75,6,6,PREMIUM,1,active,1
716.07,931,8,8,0,1.0,upi,insufficient_funds,1,15.98,21,0,STANDARD,0,none,1
5173.94,1188,14,12,2,0.8571,upi,insufficient_funds,3,28.12,18,5,STANDARD,2,none,0
974.79,747,5,3,2,0.6,card,temporary_failure,2,112.64,15,1,STANDARD,2,none,1
946.83,600,12,8,4,0.6667,upi,network_error,1,18.65,23,6,STANDARD,0,none,0
2227.75,1368,9,8,1,0.8889,upi,temporary_failure,1,24.95,22,0,STANDARD,0,none,1
5725.89,636,14,10,4,0.7143,wallet,temporary_failure,3,30.02,16,1,STANDARD,0,none,1
5820.63,626,13,10,3,0.7692,netbanking,bank_timeout,1,52.77,15,2,PREMIUM,1,active,1
4796.49,442,5,4,1,0.8,upi,invalid_account,3,28.89,11,2,STANDARD,1,none,0
4310.05,1499,5,5,0,1.0,card,temporary_failure,3,42.02,6,4,STANDARD,1,none,1
1439.21,988,10,10,0,1.0,wallet,temporary_failure,3,38.41,9,5,PREMIUM,1,active,1
1255.13,1598,15,12,3,0.8,upi,fraud_suspected,2,26.55,13,2,PREMIUM,0,active,1
9884.82,479,6,6,0,1.0,wallet,bank_timeout,1,42.84,13,5,STANDARD,4,none,1
3829.67,242,10,6,4,0.6,card,network_error,3,8.39,14,1,STANDARD,3,none,1
6171.53,762,5,4,1,0.8,upi,insufficient_funds,1,30.63,5,5,STANDARD,2,none,1
2931.46,1679,9,8,1,0.8889,netbanking,invalid_account,1,61.39,3,6,STANDARD,1,none,0
3786.74,908,8,7,1,0.875,card,bank_decline,2,17.64,18,5,PREMIUM,1,active,0
5980.19,396,12,10,2,0.8333,upi,temporary_failure,1,35.87,10,5,PREMIUM,2,active,1
4060.14,159,6,4,2,0.6667,upi,insufficient_funds,1,16.07,10,2,STANDARD,1,none,0
1547.63,796,9,7,2,0.7778,upi,bank_timeout,2,23.06,21,1,STANDARD,1,none,0
2330.27,1046,10,6,4,0.6,card,insufficient_funds,3,46.43,16,4,STANDARD,0,none,0
766.4,370,10,8,2,0.8,card,temporary_failure,3,44.51,21,4,STANDARD,2,none,1
5780.29,878,6,5,1,0.8333,card,bank_decline,2,20.36,7,6,PREMIUM,1,active,1
2054.41,354,10,6,4,0.6,netbanking,bank_decline,1,14.1,13,2,STANDARD,0,none,0
4138.19,1273,7,6,1,0.8571,upi,insufficient_funds,1,46.1,15,4,PREMIUM,0,active,0
1849.2,1673,10,6,4,0.6,upi,temporary_failure,1,66.04,19,6,STANDARD,1,none,1
3662.06,267,2,2,0,1.0,upi,invalid_account,1,7.45,8,6,STANDARD,2,none,1
15475.45,1156,7,6,1,0.8571,upi,insufficient_funds,1,54.23,18,0,STANDARD,1,none,1
2624.43,1635,10,7,3,0.7,wallet,network_error,1,20.1,6,2,STANDARD,2,none,1
4480.31,348,7,4,3,0.5714,card,insufficient_funds,3,11.84,11,4,STANDARD,3,none,0
8574.84,1073,9,8,1,0.8889,upi,bank_timeout,1,15.4,12,1,STANDARD,0,none,1
7960.44,1621,12,11,1,0.9167,upi,insufficient_funds,1,23.38,11,3,STANDARD,2,none,1
2390.49,166,8,8,0,1.0,upi,insufficient_funds,1,37.78,11,3,STANDARD,0,none,1
10929.28,577,9,6,3,0.6667,wallet,temporary_failure,2,31.29,23,5,STANDARD,1,none,1
8020.54,906,12,8,4,0.6667,netbanking,bank_timeout,2,10.85,4,3,PREMIUM,3,active,0
5261.36,301,7,5,2,0.7143,upi,insufficient_funds,3,35.96,5,6,STANDARD,3,none,0
578.33,1078,10,7,3,0.7,netbanking,bank_timeout,3,17.61,3,6,PREMIUM,2,active,0
7481.23,210,6,5,1,0.8333,card,insufficient_funds,2,67.75,20,6,STANDARD,0,none,0
5534.32,553,11,8,3,0.7273,wallet,temporary_failure,2,19.24,12,1,STANDARD,2,none,0
10990.75,608,15,10,5,0.6667,upi,invalid_account,3,56.47,17,1,STANDARD,0,none,0
8685.04,1129,8,7,1,0.875,upi,bank_timeout,3,14.5,12,0,STANDARD,1,none,0
5935.46,68,10,9,1,0.9,card,insufficient_funds,2,29.99,12,3,ENTERPRISE,1,active,1
1296.78,680,5,5,0,1.0,card,insufficient_funds,1,38.55,4,1,STANDARD,2,none,1
662.01,128,14,11,3,0.7857,upi,invalid_account,2,137.6,17,4,PREMIUM,0,active,1
7743.32,677,14,11,3,0.7857,card,bank_decline,2,15.48,12,5,STANDARD,1,none,0
8226.85,483,15,9,6,0.6,netbanking,bank_decline,3,51.06,3,6,STANDARD,0,none,0
2354.78,888,8,5,3,0.625,card,insufficient_funds,1,11.41,19,1,STANDARD,0,none,0
2159.0,1790,10,8,2,0.8,card,insufficient_funds,2,75.12,14,1,STANDARD,2,none,1
2025.05,1430,5,4,1,0.8,card,network_error,3,78.86,5,4,STANDARD,0,none,1
2734.87,553,8,7,1,0.875,card,network_error,3,11.43,9,5,STANDARD,1,none,1
2502.96,663,9,7,2,0.7778,netbanking,temporary_failure,2,32.7,22,5,STANDARD,1,none,1
5413.85,601,14,12,2,0.8571,card,network_error,1,7.12,14,2,STANDARD,0,none,1
2718.41,1036,12,6,6,0.5,upi,bank_decline,3,12.6,18,3,STANDARD,0,none,0
1420.29,1059,10,10,0,1.0,upi,insufficient_funds,3,68.8,14,3,STANDARD,5,none,1
7683.59,155,11,8,3,0.7273,upi,bank_timeout,1,99.45,9,3,STANDARD,1,none,0
4271.13,412,12,8,4,0.6667,upi,bank_decline,3,48.23,14,4,ENTERPRISE,0,active,1
10087.14,517,7,4,3,0.5714,card,insufficient_funds,3,48.85,13,5,PREMIUM,1,active,0
5087.58,345,8,4,4,0.5,upi,bank_timeout,1,42.8,9,1,STANDARD,0,none,0
3044.41,350,12,10,2,0.8333,wallet,temporary_failure,1,13.18,7,2,STANDARD,2,none,0
1825.15,1580,14,10,4,0.7143,upi,fraud_suspected,1,27.09,17,3,STANDARD,1,none,0
17258.76,575,12,8,4,0.6667,upi,network_error,1,48.94,20,2,STANDARD,0,none,0
4762.63,1225,7,4,3,0.5714,wallet,bank_decline,2,1.82,6,2,STANDARD,1,none,1
3245.38,1246,14,14,0,1.0,upi,temporary_failure,3,42.81,1,2,STANDARD,1,none,1
1683.39,1243,9,8,1,0.8889,netbanking,bank_decline,1,27.88,10,0,STANDARD,1,none,0
1139.81,1194,6,4,2,0.6667,upi,bank_decline,3,36.55,2,5,STANDARD,0,none,1
2632.62,1220,6,4,2,0.6667,card,insufficient_funds,1,22.5,13,0,STANDARD,1,none,0
13979.43,136,7,7,0,1.0,card,network_error,1,57.94,0,4,STANDARD,1,none,1
9029.76,1058,7,6,1,0.8571,upi,invalid_account,1,62.76,9,0,STANDARD,2,none,1
785.41,1463,12,9,3,0.75,card,network_error,2,30.73,21,2,STANDARD,1,none,1
1836.92,498,8,7,1,0.875,upi,network_error,3,16.18,9,3,STANDARD,1,none,1
2437.84,1183,9,6,3,0.6667,upi,temporary_failure,1,23.68,21,4,ENTERPRISE,2,active,1
3329.57,1785,10,7,3,0.7,card,insufficient_funds,3,17.36,4,0,STANDARD,1,none,1
5665.8,688,14,13,1,0.9286,card,bank_decline,1,58.69,23,1,STANDARD,2,none,1
1175.94,366,6,5,1,0.8333,wallet,temporary_failure,2,7.19,21,5,PREMIUM,1,active,1
7293.3,648,12,9,3,0.75,netbanking,insufficient_funds,3,20.24,20,1,STANDARD,2,none,0
2851.66,180,11,9,2,0.8182,wallet,invalid_account,3,153.31,0,4,ENTERPRISE,1,active,0
4544.05,1219,11,10,1,0.9091,netbanking,bank_decline,1,25.79,3,0,STANDARD,1,none,1
5178.35,729,12,9,3,0.75,card,network_error,1,16.02,5,0,STANDARD,2,none,1
3026.86,727,10,8,2,0.8,card,bank_timeout,1,26.21,6,2,STANDARD,0,none,1
4547.89,1703,3,1,2,0.3333,card,temporary_failure,1,49.34,13,5,STANDARD,0,none,0
3306.51,765,10,10,0,1.0,netbanking,temporary_failure,2,61.39,15,1,PREMIUM,2,active,1
5509.85,1313,15,11,4,0.7333,netbanking,bank_decline,2,10.34,13,0,STANDARD,1,none,0
5088.28,1014,10,9,1,0.9,card,temporary_failure,3,35.48,21,1,STANDARD,1,none,1
6984.46,1741,8,6,2,0.75,netbanking,insufficient_funds,3,18.42,14,0,STANDARD,2,none,0
13635.57,343,13,11,2,0.8462,netbanking,invalid_account,3,18.24,16,6,PREMIUM,2,active,0
2489.31,1509,10,6,4,0.6,card,temporary_failure,3,57.93,23,1,STANDARD,0,none,0
5653.41,1241,8,7,1,0.875,wallet,temporary_failure,1,14.97,6,6,STANDARD,3,none,1
2964.45,1178,7,6,1,0.8571,card,temporary_failure,1,21.29,10,3,ENTERPRISE,1,active,1
4388.01,1658,10,7,3,0.7,card,insufficient_funds,2,93.61,21,6,STANDARD,2,none,1
3028.16,1624,10,8,2,0.8,wallet,network_error,2,39.57,14,2,PREMIUM,0,active,1
3949.5,221,6,3,3,0.5,upi,insufficient_funds,3,69.49,19,3,STANDARD,1,none,0
1534.22,296,9,7,2,0.7778,upi,bank_decline,2,7.34,8,5,STANDARD,1,none,0
2088.32,1126,12,10,2,0.8333,card,bank_timeout,2,45.08,11,2,STANDARD,3,none,0
16922.23,326,7,6,1,0.8571,upi,temporary_failure,1,84.6,12,1,PREMIUM,0,active,1
28779.03,242,9,7,2,0.7778,netbanking,temporary_failure,3,55.0,16,3,STANDARD,0,none,1
6057.59,155,13,11,2,0.8462,netbanking,insufficient_funds,1,30.15,19,5,STANDARD,2,none,1
2055.25,1175,9,9,0,1.0,card,temporary_failure,1,44.94,20,1,STANDARD,0,none,1
7775.72,1055,9,5,4,0.5556,upi,insufficient_funds,1,41.34,14,2,STANDARD,0,none,1
19440.03,1390,8,6,2,0.75,upi,temporary_failure,1,4.84,18,0,STANDARD,3,none,1
2409.5,1684,13,9,4,0.6923,wallet,network_error,2,24.95,4,5,STANDARD,0,none,1
3396.65,266,11,8,3,0.7273,card,bank_decline,3,69.59,9,2,STANDARD,1,none,1
3843.78,874,9,6,3,0.6667,card,bank_decline,1,48.62,22,1,PREMIUM,1,active,1
5871.16,1043,6,5,1,0.8333,upi,network_error,2,9.01,2,6,PREMIUM,0,active,1
3429.5,786,11,8,3,0.7273,card,insufficient_funds,3,16.6,1,0,STANDARD,2,none,0
